region_id,state,district,latitude,longitude,rainfall_24h_mm,rainfall_7d_mm,slope_deg,elevation_m,soil_wetness_index,ndvi,temperature_c,neighbor_risk_mean,neighbor_count,label,date,hazard_score
IN-RAI-RAIGAD__2026-04-03,Maharashtra,Raigad,18.5158,73.1822,61.0,157.0,24,570,0.12076923076923077,0.52,27,0.47,3,0,2026-04-03,0.30372600957896606
IN-RAI-RAIGAD__2026-04-04,Maharashtra,Raigad,18.5158,73.1822,67.0,224.0,24,570,0.1723076923076923,0.52,27,0.47,3,0,2026-04-04,0.3242174254878979
IN-RAI-RAIGAD__2026-04-05,Maharashtra,Raigad,18.5158,73.1822,73.0,297.0,24,570,0.22846153846153847,0.52,27,0.47,3,1,2026-04-05,0.3477225518430243
IN-RAI-RAIGAD__2026-04-06,Maharashtra,Raigad,18.5158,73.1822,79.0,376.0,24,570,0.28923076923076924,0.52,27,0.47,3,1,2026-04-06,0.37350215033751644
IN-RAI-RAIGAD__2026-04-07,Maharashtra,Raigad,18.5158,73.1822,85.0,461.0,24,570,0.3546153846153846,0.52,27,0.47,3,1,2026-04-07,0.40124938994426584
IN-RAI-RAIGAD__2026-04-08,Maharashtra,Raigad,18.5158,73.1822,91.0,507.0,24,570,0.39,0.52,27,0.47,3,1,2026-04-08,0.4196298297503022
IN-RAI-RAIGAD__2026-04-09,Maharashtra,Raigad,18.5158,73.1822,97.0,553.0,24,570,0.42538461538461536,0.52,27,0.47,3,1,2026-04-09,0.4380428412114149
IN-RAI-RAIGAD__2026-04-10,Maharashtra,Raigad,18.5158,73.1822,103.0,595.0,24,570,0.4576923076923077,0.52,27,0.47,3,1,2026-04-10,0.4554810060250079
IN-RAT-RATNAGIRI__2026-04-01,Maharashtra,Ratnagiri,16.9902,73.312,40.0,40.0,22,350,0.03076923076923077,0.57,28,0.43,3,0,2026-04-01,0.2554733801631439
IN-RAT-RATNAGIRI__2026-04-02,Maharashtra,Ratnagiri,16.9902,73.312,46.0,86.0,22,350,0.06615384615384616,0.57,28,0.43,3,0,2026-04-02,0.255444952776577
IN-RAT-RATNAGIRI__2026-04-03,Maharashtra,Ratnagiri,16.9902,73.312,56.0,142.0,22,350,0.10923076923076923,0.57,28,0.43,3,0,2026-04-03,0.27537949658193644
IN-RAT-RATNAGIRI__2026-04-04,Maharashtra,Ratnagiri,16.9902,73.312,62.0,204.0,22,350,0.15692307692307692,0.57,28,0.43,3,0,2026-04-04,0.29452255060054966
IN-RAT-RATNAGIRI__2026-04-05,Maharashtra,Ratnagiri,16.9902,73.312,68.0,272.0,22,350,0.20923076923076922,0.57,28,0.43,3,0,2026-04-05,0.31669575778552156
IN-RAT-RATNAGIRI__2026-04-06,Maharashtra,Ratnagiri,16.9902,73.312,74.0,346.0,22,350,0.26615384615384613,0.57,28,0.43,3,0,2026-04-06,0.34114997177962
IN-RAT-RATNAGIRI__2026-04-07,Maharashtra,Ratnagiri,16.9902,73.312,80.0,426.0,22,350,0.32769230769230767,0.57,28,0.43,3,1,2026-04-07,0.36757532704255563
IN-RAT-RATNAGIRI__2026-04-08,Maharashtra,Ratnagiri,16.9902,73.312,86.0,472.0,22,350,0.3630769230769231,0.57,28,0.43,3,1,2026-04-08,0.3859279493227979
IN-RAT-RATNAGIRI__2026-04-09,Maharashtra,Ratnagiri,16.9902,73.312,92.0,518.0,22,350,0.3984615384615385,0.57,28,0.43,3,1,2026-04-09,0.40432028461004843
IN-RAT-RATNAGIRI__2026-04-10,Maharashtra,Ratnagiri,16.9902,73.312,98.0,560.0,22,350,0.4307692307692308,0.57,28,0.43,3,1,2026-04-10,0.42174610743587126
IN-RUD-RUDRAPRAYAG__2026-04-01,Uttarakhand,Rudraprayag,30.2844,78.9811,58.0,58.0,32,895,0.04461538461538461,0.43,19,0.55,4,0,2026-04-01,0.3516029254210356
IN-RUD-RUDRAPRAYAG__2026-04-02,Uttarakhand,Rudraprayag,30.2844,78.9811,66.0,124.0,32,895,0.09538461538461539,0.43,19,0.55,4,0,2026-04-02,0.35888205919049193
IN-RUD-RUDRAPRAYAG__2026-04-03,Uttarakhand,Rudraprayag,30.2844,78.9811,78.0,202.0,32,895,0.15538461538461537,0.43,19,0.55,4,1,2026-04-03,0.38652819025521135
IN-RUD-RUDRAPRAYAG__2026-04-04,Uttarakhand,Rudraprayag,30.2844,78.9811,86.0,288.0,32,895,0.22153846153846155,0.43,19,0.55,4,1,2026-04-04,0.4142466705647807
IN-RUD-RUDRAPRAYAG__2026-04-05,Uttarakhand,Rudraprayag,30.2844,78.9811,94.0,382.0,32,895,0.29384615384615387,0.43,19,0.55,4,1,2026-04-05,0.4454570461693972
IN-RUD-RUDRAPRAYAG__2026-04-06,Uttarakhand,Rudraprayag,30.2844,78.9811,102.0,484.0,32,895,0.3723076923076923,0.43,19,0.55,4,1,2026-04-06,0.47944806210253593
IN-RUD-RUDRAPRAYAG__2026-04-07,Uttarakhand,Rudraprayag,30.2844,78.9811,110.0,594.0,32,895,0.45692307692307693,0.43,19,0.55,4,1,2026-04-07,0.5159222209403311
IN-RUD-RUDRAPRAYAG__2026-04-08,Uttarakhand,Rudraprayag,30.2844,78.9811,118.0,654.0,32,895,0.5030769230769231,0.43,19,0.55,4,1,2026-04-08,0.5401515193347672
IN-RUD-RUDRAPRAYAG__2026-04-09,Uttarakhand,Rudraprayag,30.2844,78.9811,126.0,714.0,32,895,0.5492307692307692,0.43,19,0.55,4,1,2026-04-09,0.5644127979014963
IN-RUD-RUDRAPRAYAG__2026-04-10,Uttarakhand,Rudraprayag,30.2844,78.9811,134.0,770.0,32,895,0.5923076923076923,0.43,19,0.55,4,1,2026-04-10,0.5876884399065502
IN-SAT-SATARA__2026-04-01,Maharashtra,Satara,17.6805,74.0183,38.0,38.0,23,742,0.02923076923076923,0.55,26,0.45,3,0,2026-04-01,0.267570734777034
IN-SAT-SATARA__2026-04-02,Maharashtra,Satara,17.6805,74.0183,43.0,81.0,23,742,0.06230769230769231,0.55,26,0.45,3,0,2026-04-02,0.2655060019789679
IN-SAT-SATARA__2026-04-03,Maharashtra,Satara,17.6805,74.0183,52.0,133.0,23,742,0.10230769230769231,0.55,26,0.45,3,0,2026-04-03,0.283328713640276
IN-SAT-SATARA__2026-04-04,Maharashtra,Satara,17.6805,74.0183,57.0,190.0,23,742,0.14615384615384616,0.55,26,0.45,3,0,2026-04-04,0.30005185365815296
IN-SAT-SATARA__2026-04-05,Maharashtra,Satara,17.6805,74.0183,62.0,252.0,23,742,0.19384615384615383,0.55,26,0.45,3,0,2026-04-05,0.3195630535693528
IN-SAT-SATARA__2026-04-06,Maharashtra,Satara,17.6805,74.0183,67.0,319.0,23,742,0.2453846153846154,0.55,26,0.45,3,0,2026-04-06,0.3411006600242007
IN-SAT-SATARA__2026-04-07,Maharashtra,Satara,17.6805,74.0183,72.0,391.0,23,742,0.3007692307692308,0.55,26,0.45,3,1,2026-04-07,0.3643504496912758
IN-SAT-SATARA__2026-04-08,Maharashtra,Satara,17.6805,74.0183,77.0,430.0,23,742,0.33076923076923076,0.55,26,0.45,3,1,2026-04-08,0.3798020569432399
IN-SAT-SATARA__2026-04-09,Maharashtra,Satara,17.6805,74.0183,82.0,469.0,23,742,0.3607692307692308,0.55,26,0.45,3,1,2026-04-09,0.3952874151116248
IN-SAT-SATARA__2026-04-10,Maharashtra,Satara,17.6805,74.0183,87.0,504.0,23,742,0.38769230769230767,0.55,26,0.45,3,1,2026-04-10,0.40980696521326443
IN-SEN-SENAPATI__2026-04-01,Manipur,Senapati,25.267,94.022,30.0,30.0,28,1061,0.023076923076923078,0.5,21,0.44,3,0,2026-04-01,0.2872592533450801
IN-SEN-SENAPATI__2026-04-02,Manipur,Senapati,25.267,94.022,36.0,66.0,28,1061,0.05076923076923077,0.5,21,0.44,3,0,2026-04-02,0.28503827432410106
IN-SEN-SENAPATI__2026-04-03,Manipur,Senapati,25.267,94.022,42.0,108.0,28,1061,0.08307692307692308,0.5,21,0.44,3,0,2026-04-03,0.29630571799154476
IN-SEN-SENAPATI__2026-04-04,Manipur,Senapati,25.267,94.022,48.0,156.0,28,1061,0.12,0.5,21,0.44,3,0,2026-04-04,0.31215715544298217
IN-SEN-SENAPATI__2026-04-05,Manipur,Senapati,25.267,94.022,54.0,210.0,28,1061,0.16153846153846155,0.5,21,0.44,3,0,2026-04-05,0.3308037088895357
IN-SEN-SENAPATI__2026-04-06,Manipur,Senapati,25.267,94.022,60.0,270.0,28,1061,0.2076923076923077,0.5,21,0.44,3,0,2026-04-06,0.3516446457304725
IN-SEN-SENAPATI__2026-04-07,Manipur,Senapati,25.267,94.022,66.0,336.0,28,1061,0.25846153846153846,0.5,21,0.44,3,0,2026-04-07,0.3744198927057194
IN-SEN-SENAPATI__2026-04-08,Manipur,Senapati,25.267,94.022,72.0,378.0,28,1061,0.2907692307692308,0.5,21,0.44,3,1,2026-04-08,0.3917118673976942
IN-SEN-SENAPATI__2026-04-09,Manipur,Senapati,25.267,94.022,78.0,420.0,28,1061,0.3230769230769231,0.5,21,0.44,3,1,2026-04-09,0.4090514611372879
IN-SEN-SENAPATI__2026-04-10,Manipur,Senapati,25.267,94.022,84.0,462.0,28,1061,0.3553846153846154,0.5,21,0.44,3,1,2026-04-10,0.4264256869115137
IN-SGH-SOUTHGAROHILLS__2026-04-01,Meghalaya,South Garo Hills,25.289,90.568,27.0,27.0,24,920,0.02076923076923077,0.56,26,0.42,3,0,2026-04-01,0.2576834629936992
IN-SGH-SOUTHGAROHILLS__2026-04-02,Meghalaya,South Garo Hills,25.289,90.568,33.0,60.0,24,920,0.046153846153846156,0.56,26,0.42,3,0,2026-04-02,0.254859686769923
IN-SGH-SOUTHGAROHILLS__2026-04-03,Meghalaya,South Garo Hills,25.289,90.568,39.0,99.0,24,920,0.07615384615384616,0.56,26,0.42,3,0,2026-04-03,0.26536271707295334
IN-SGH-SOUTHGAROHILLS__2026-04-04,Meghalaya,South Garo Hills,25.289,90.568,45.0,144.0,24,920,0.11076923076923077,0.56,26,0.42,3,0,2026-04-04,0.2804198266300628
IN-SGH-SOUTHGAROHILLS__2026-04-05,Meghalaya,South Garo Hills,25.289,90.568,51.0,195.0,24,920,0.15,0.56,26,0.42,3,0,2026-04-05,0.29826528117551737
IN-SGH-SOUTHGAROHILLS__2026-04-06,Meghalaya,South Garo Hills,25.289,90.568,57.0,252.0,24,920,0.19384615384615383,0.56,26,0.42,3,0,2026-04-06,0.3183045086147448
IN-SGH-SOUTHGAROHILLS__2026-04-07,Meghalaya,South Garo Hills,25.289,90.568,63.0,315.0,24,920,0.2423076923076923,0.56,26,0.42,3,0,2026-04-07,0.3402792671895034
IN-SGH-SOUTHGAROHILLS__2026-04-08,Meghalaya,South Garo Hills,25.289,90.568,69.0,357.0,24,920,0.2746153846153846,0.56,26,0.42,3,1,2026-04-08,0.3575404295565481
IN-SGH-SOUTHGAROHILLS__2026-04-09,Meghalaya,South Garo Hills,25.289,90.568,75.0,399.0,24,920,0.3069230769230769,0.56,26,0.42,3,1,2026-04-09,0.3748582040421244
IN-SGH-SOUTHGAROHILLS__2026-04-10,Meghalaya,South Garo Hills,25.289,90.568,81.0,441.0,24,920,0.3392307692307692,0.56,26,0.42,3,1,2026-04-10,0.3922164157552233
IN-SHI-SHIMLA__2026-04-01,Himachal Pradesh,Shimla,31.1048,77.1734,83.0,83.0,36,2206,0.06384615384615384,0.37,16,0.58,4,1,2026-04-01,0.4346640579892549
IN-SHI-SHIMLA__2026-04-02,Himachal Pradesh,Shimla,31.1048,77.1734,92.0,175.0,36,2206,0.1346153846153846,0.37,16,0.58,4,1,2026-04-02,0.44957234969754656
IN-SHI-SHIMLA__2026-04-03,Himachal Pradesh,Shimla,31.1048,77.1734,101.0,276.0,36,2206,0.2123076923076923,0.37,16,0.58,4,1,2026-04-03,0.4794150258619619
IN-SHI-SHIMLA__2026-04-04,Himachal Pradesh,Shimla,31.1048,77.1734,110.0,386.0,36,2206,0.2969230769230769,0.37,16,0.58,4,1,2026-04-04,0.514763721020524
IN-SHI-SHIMLA__2026-04-05,Himachal Pradesh,Shimla,31.1048,77.1734,119.0,505.0,36,2206,0.38846153846153847,0.37,16,0.58,4,1,2026-04-05,0.5537317586054703
IN-SHI-SHIMLA__2026-04-06,Himachal Pradesh,Shimla,31.1048,77.1734,128.0,633.0,36,2206,0.4869230769230769,0.37,16,0.58,4,1,2026-04-06,0.5956895885408517
IN-SHI-SHIMLA__2026-04-07,Himachal Pradesh,Shimla,31.1048,77.1734,140.0,773.0,36,2206,0.5946153846153847,0.37,16,0.58,4,1,2026-04-07,0.6445519165731031
IN-SHI-SHIMLA__2026-04-08,Himachal Pradesh,Shimla,31.1048,77.1734,149.0,839.0,36,2206,0.6453846153846153,0.37,16,0.58,4,1,2026-04-08,0.6714908297871827
IN-SHI-SHIMLA__2026-04-09,Himachal Pradesh,Shimla,31.1048,77.1734,158.0,905.0,36,2206,0.6961538461538461,0.37,16,0.58,4,1,2026-04-09,0.6984502806064168
IN-SHI-SHIMLA__2026-04-10,Himachal Pradesh,Shimla,31.1048,77.1734,167.0,971.0,36,2206,0.7469230769230769,0.37,16,0.58,4,1,2026-04-10,0.7254260811360359
IN-TAW-TAWANG__2026-04-01,Arunachal Pradesh,Tawang,27.5861,91.863,18.0,18.0,29,3048,0.013846153846153847,0.46,8,0.43,3,0,2026-04-01,0.3165297702297702
IN-TAW-TAWANG__2026-04-02,Arunachal Pradesh,Tawang,27.5861,91.863,23.0,41.0,29,3048,0.031538461538461536,0.46,8,0.43,3,0,2026-04-02,0.31043872468994427
IN-TAW-TAWANG__2026-04-03,Arunachal Pradesh,Tawang,27.5861,91.863,28.0,69.0,29,3048,0.05307692307692308,0.46,8,0.43,3,0,2026-04-03,0.3170092067352937
IN-TAW-TAWANG__2026-04-04,Arunachal Pradesh,Tawang,27.5861,91.863,33.0,102.0,29,3048,0.07846153846153846,0.46,8,0.43,3,0,2026-04-04,0.3278038138332256
IN-TAW-TAWANG__2026-04-05,Arunachal Pradesh,Tawang,27.5861,91.863,38.0,140.0,29,3048,0.1076923076923077,0.46,8,0.43,3,0,2026-04-05,0.3411127872127872
IN-TAW-TAWANG__2026-04-06,Arunachal Pradesh,Tawang,27.5861,91.863,43.0,183.0,29,3048,0.14076923076923076,0.46,8,0.43,3,0,2026-04-06,0.35635525076016883
IN-TAW-TAWANG__2026-04-07,Arunachal Pradesh,Tawang,27.5861,91.863,48.0,231.0,29,3048,0.1776923076923077,0.46,8,0.43,3,0,2026-04-07,0.3732764235764236
IN-TAW-TAWANG__2026-04-08,Arunachal Pradesh,Tawang,27.5861,91.863,53.0,266.0,29,3048,0.20461538461538462,0.46,8,0.43,3,0,2026-04-08,0.38754305168515696
IN-TAW-TAWANG__2026-04-09,Arunachal Pradesh,Tawang,27.5861,91.863,58.0,301.0,29,3048,0.23153846153846153,0.46,8,0.43,3,1,2026-04-09,0.40188915967753175
IN-TAW-TAWANG__2026-04-10,Arunachal Pradesh,Tawang,27.5861,91.863,63.0,336.0,29,3048,0.25846153846153846,0.46,8,0.43,3,1,2026-04-10,0.4162899100899101
IN-TEH-TEHRIGARHWAL__2026-04-01,Uttarakhand,Tehri Garhwal,30.3783,78.48,53.0,53.0,31,1550,0.040769230769230766,0.44,18,0.51,4,0,2026-04-01,0.3499486741604852
IN-TEH-TEHRIGARHWAL__2026-04-02,Uttarakhand,Tehri Garhwal,30.3783,78.48,60.0,113.0,31,1550,0.08692307692307692,0.44,18,0.51,4,0,2026-04-02,0.3545162835422539
IN-TEH-TEHRIGARHWAL__2026-04-03,Uttarakhand,Tehri Garhwal,30.3783,78.48,71.0,184.0,31,1550,0.14153846153846153,0.44,18,0.51,4,1,2026-04-03,0.379281358867083
IN-TEH-TEHRIGARHWAL__2026-04-04,Uttarakhand,Tehri Garhwal,30.3783,78.48,78.0,262.0,31,1550,0.20153846153846153,0.44,18,0.51,4,1,2026-04-04,0.40379133684131585
IN-TEH-TEHRIGARHWAL__2026-04-05,Uttarakhand,Tehri Garhwal,30.3783,78.48,85.0,347.0,31,1550,0.26692307692307693,0.44,18,0.51,4,1,2026-04-05,0.43154834365525563
IN-TEH-TEHRIGARHWAL__2026-04-06,Uttarakhand,Tehri Garhwal,30.3783,78.48,92.0,439.0,31,1550,0.3376923076923077,0.44,18,0.51,4,1,2026-04-06,0.46183066278689294
IN-TEH-TEHRIGARHWAL__2026-04-07,Uttarakhand,Tehri Garhwal,30.3783,78.48,99.0,538.0,31,1550,0.41384615384615386,0.44,18,0.51,4,1,2026-04-07,0.4943372409839963
IN-TEH-TEHRIGARHWAL__2026-04-08,Uttarakhand,Tehri Garhwal,30.3783,78.48,106.0,591.0,31,1550,0.4546153846153846,0.44,18,0.51,4,1,2026-04-08,0.5156488291662239
IN-TEH-TEHRIGARHWAL__2026-04-09,Uttarakhand,Tehri Garhwal,30.3783,78.48,113.0,644.0,31,1550,0.49538461538461537,0.44,18,0.51,4,1,2026-04-09,0.5369910839246341
IN-TEH-TEHRIGARHWAL__2026-04-10,Uttarakhand,Tehri Garhwal,30.3783,78.48,120.0,693.0,31,1550,0.5330769230769231,0.44,18,0.51,4,1,2026-04-10,0.5573506055624166
IN-THR-THRISSUR__2026-04-01,Kerala,Thrissur,10.5276,76.2144,15.0,15.0,11,20,0.011538461538461539,0.62,29,0.29,2,0,2026-04-01,0.154723271216972
IN-THR-THRISSUR__2026-04-02,Kerala,Thrissur,10.5276,76.2144,18.0,33.0,11,20,0.025384615384615384,0.62,29,0.29,2,0,2026-04-02,0.1445218726155734
IN-THR-THRISSUR__2026-04-03,Kerala,Thrissur,10.5276,76.2144,21.0,54.0,11,20,0.04153846153846154,0.62,29,0.29,2,0,2026-04-03,0.1470242813179821
IN-THR-THRISSUR__2026-04-04,Kerala,Thrissur,10.5276,76.2144,24.0,78.0,11,20,0.06,0.62,29,0.29,2,0,2026-04-04,0.1533260684197692
IN-THR-THRISSUR__2026-04-05,Kerala,Thrissur,10.5276,76.2144,27.0,105.0,11,20,0.08076923076923077,0.62,29,0.29,2,0,2026-04-05,0.16163835613205693
IN-THR-THRISSUR__2026-04-06,Kerala,Thrissur,10.5276,76.2144,30.0,135.0,11,20,0.10384615384615385,0.62,29,0.29,2,0,2026-04-06,0.17136041185411266
IN-THR-THRISSUR__2026-04-07,Kerala,Thrissur,10.5276,76.2144,33.0,168.0,11,20,0.12923076923076923,0.62,29,0.29,2,0,2026-04-07,0.18223216232586315
IN-THR-THRISSUR__2026-04-08,Kerala,Thrissur,10.5276,76.2144,36.0,189.0,11,20,0.1453846153846154,0.62,29,0.29,2,0,2026-04-08,0.19075910205280286
IN-THR-THRISSUR__2026-04-09,Kerala,Thrissur,10.5276,76.2144,39.0,210.0,11,20,0.16153846153846155,0.62,29,0.29,2,0,2026-04-09,0.19933366082736165
IN-THR-THRISSUR__2026-04-10,Kerala,Thrissur,10.5276,76.2144,42.0,231.0,11,20,0.1776923076923077,0.62,29,0.29,2,0,2026-04-10,0.20794285163655246
IN-TVM-THIRUVANANTHAPURAM__2026-04-01,Kerala,Thiruvananthapuram,8.5241,76.9366,16.0,16.0,12,64,0.012307692307692308,0.6,29,0.28,2,0,2026-04-01,0.16192757478741732
IN-TVM-THIRUVANANTHAPURAM__2026-04-02,Kerala,Thiruvananthapuram,8.5241,76.9366,20.0,36.0,12,64,0.027692307692307693,0.6,29,0.28,2,0,2026-04-02,0.15374420260404514
IN-TVM-THIRUVANANTHAPURAM__2026-04-03,Kerala,Thiruvananthapuram,8.5241,76.9366,24.0,60.0,12,64,0.046153846153846156,0.6,29,0.28,2,0,2026-04-03,0.15816253982238238
IN-TVM-THIRUVANANTHAPURAM__2026-04-04,Kerala,Thiruvananthapuram,8.5241,76.9366,28.0,88.0,12,64,0.06769230769230769,0.6,29,0.28,2,0,2026-04-04,0.16657652583636837
IN-TVM-THIRUVANANTHAPURAM__2026-04-05,Kerala,Thiruvananthapuram,8.5241,76.9366,32.0,120.0,12,64,0.09230769230769231,0.6,29,0.28,2,0,2026-04-05,0.1772487869086294
IN-TVM-THIRUVANANTHAPURAM__2026-04-06,Kerala,Thiruvananthapuram,8.5241,76.9366,36.0,156.0,12,64,0.12,0.6,29,0.28,2,0,2026-04-06,0.18959191045175297
IN-TVM-THIRUVANANTHAPURAM__2026-04-07,Kerala,Thiruvananthapuram,8.5241,76.9366,40.0,196.0,12,64,0.15076923076923077,0.6,29,0.28,2,0,2026-04-07,0.20334958135228098
IN-TVM-THIRUVANANTHAPURAM__2026-04-08,Kerala,Thiruvananthapuram,8.5241,76.9366,44.0,224.0,12,64,0.1723076923076923,0.6,29,0.28,2,0,2026-04-08,0.2147301721900147
IN-TVM-THIRUVANANTHAPURAM__2026-04-09,Kerala,Thiruvananthapuram,8.5241,76.9366,48.0,252.0,12,64,0.19384615384615383,0.6,29,0.28,2,0,2026-04-09,0.22617879023863272
IN-TVM-THIRUVANANTHAPURAM__2026-04-10,Kerala,Thiruvananthapuram,8.5241,76.9366,52.0,280.0,12,64,0.2153846153846154,0.6,29,0.28,2,0,2026-04-10,0.23767502733486986
IN-UDH-UDHAMSINGHNAGAR__2026-04-01,Uttarakhand,Udham Singh Nagar,28.9617,79.515,12.0,12.0,8,230,0.009230769230769232,0.63,28,0.16,2,0,2026-04-01,0.13214264397020303
IN-UDH-UDHAMSINGHNAGAR__2026-04-02,Uttarakhand,Udham Singh Nagar,28.9617,79.515,12.0,24.0,8,230,0.018461538461538463,0.63,28,0.16,2,0,2026-04-02,0.11528110550866458
IN-UDH-UDHAMSINGHNAGAR__2026-04-03,Uttarakhand,Udham Singh Nagar,28.9617,79.515,12.0,36.0,8,230,0.027692307692307693,0.63,28,0.16,2,0,2026-04-03,0.11175290038045944
IN-UDH-UDHAMSINGHNAGAR__2026-04-04,Uttarakhand,Udham Singh Nagar,28.9617,79.515,15.0,51.0,8,230,0.03923076923076923,0.63,28,0.16,2,0,2026-04-04,0.11738007712528323
IN-UDH-UDHAMSINGHNAGAR__2026-04-05,Uttarakhand,Udham Singh Nagar,28.9617,79.515,18.0,69.0,8,230,0.05307692307692308,0.63,28,0.16,2,0,2026-04-05,0.12403057343204553
IN-UDH-UDHAMSINGHNAGAR__2026-04-06,Uttarakhand,Udham Singh Nagar,28.9617,79.515,21.0,90.0,8,230,0.06923076923076923,0.63,28,0.16,2,0,2026-04-06,0.1316941591217182
IN-UDH-UDHAMSINGHNAGAR__2026-04-07,Uttarakhand,Udham Singh Nagar,28.9617,79.515,24.0,114.0,8,230,0.0876923076923077,0.63,28,0.16,2,0,2026-04-07,0.14033152876961413
IN-UDH-UDHAMSINGHNAGAR__2026-04-08,Uttarakhand,Udham Singh Nagar,28.9617,79.515,27.0,129.0,8,230,0.09923076923076923,0.63,28,0.16,2,0,2026-04-08,0.14747837335709518
IN-UDH-UDHAMSINGHNAGAR__2026-04-09,Uttarakhand,Udham Singh Nagar,28.9617,79.515,30.0,147.0,8,230,0.11307692307692307,0.63,28,0.16,2,0,2026-04-09,0.15524996522038137
IN-UDH-UDHAMSINGHNAGAR__2026-04-10,Uttarakhand,Udham Singh Nagar,28.9617,79.515,33.0,168.0,8,230,0.12923076923076923,0.63,28,0.16,2,0,2026-04-10,0.1637088777364368
IN-UTK-UTTARKASHI__2026-04-01,Uttarakhand,Uttarkashi,30.729,78.443,57.0,57.0,35,1158,0.04384615384615385,0.41,15,0.57,4,0,2026-04-01,0.3710847860800616
IN-UTK-UTTARKASHI__2026-04-02,Uttarakhand,Uttarkashi,30.729,78.443,65.0,122.0,35,1158,0.09384615384615384,0.41,15,0.57,4,0,2026-04-02,0.3781235342171705
IN-UTK-UTTARKASHI__2026-04-03,Uttarakhand,Uttarkashi,30.729,78.443,77.0,199.0,35,1158,0.15307692307692308,0.41,15,0.57,4,1,2026-04-03,0.4055188163713784
IN-UTK-UTTARKASHI__2026-04-04,Uttarakhand,Uttarkashi,30.729,78.443,85.0,284.0,35,1158,0.21846153846153846,0.41,15,0.57,4,1,2026-04-04,0.4329713023806624
IN-UTK-UTTARKASHI__2026-04-05,Uttarakhand,Uttarkashi,30.729,78.443,93.0,377.0,35,1158,0.29,0.41,15,0.57,4,1,2026-04-05,0.46391719505040163
IN-UTK-UTTARKASHI__2026-04-06,Uttarakhand,Uttarkashi,30.729,78.443,101.0,478.0,35,1158,0.3676923076923077,0.41,15,0.57,4,1,2026-04-06,0.49764436123294226
IN-UTK-UTTARKASHI__2026-04-07,Uttarakhand,Uttarkashi,30.729,78.443,109.0,587.0,35,1158,0.45153846153846156,0.41,15,0.57,4,1,2026-04-07,0.533855041378426
IN-UTK-UTTARKASHI__2026-04-08,Uttarakhand,Uttarkashi,30.729,78.443,117.0,647.0,35,1158,0.4976923076923077,0.41,15,0.57,4,1,2026-04-08,0.5580804086954679
IN-UTK-UTTARKASHI__2026-04-09,Uttarakhand,Uttarkashi,30.729,78.443,125.0,707.0,35,1158,0.5438461538461539,0.41,15,0.57,4,1,2026-04-09,0.582338740046887
IN-UTK-UTTARKASHI__2026-04-10,Uttarakhand,Uttarkashi,30.729,78.443,133.0,763.0,35,1158,0.5869230769230769,0.41,15,0.57,4,1,2026-04-10,0.6056125078995267
IN-WAY-WAYANAD__2026-04-01,Kerala,Wayanad,11.6854,76.132,94.0,94.0,33,890,0.07230769230769231,0.42,23,0.67,5,1,2026-04-01,0.4135783263980114
IN-WAY-WAYANAD__2026-04-02,Kerala,Wayanad,11.6854,76.132,104.0,198.0,33,890,0.1523076923076923,0.42,23,0.67,5,1,2026-04-02,0.43269751831720343
IN-WAY-WAYANAD__2026-04-03,Kerala,Wayanad,11.6854,76.132,114.0,312.0,33,890,0.24,0.42,23,0.67,5,1,2026-04-03,0.46702727744696254
IN-WAY-WAYANAD__2026-04-04,Kerala,Wayanad,11.6854,76.132,124.0,436.0,33,890,0.3353846153846154,0.42,23,0.67,5,1,2026-04-04,0.5071278997604289
IN-WAY-WAYANAD__2026-04-05,Kerala,Wayanad,11.6854,76.132,134.0,570.0,33,890,0.43846153846153846,0.42,23,0.67,5,1,2026-04-05,0.5511105064986126
IN-WAY-WAYANAD__2026-04-06,Kerala,Wayanad,11.6854,76.132,144.0,714.0,33,890,0.5492307692307692,0.42,23,0.67,5,1,2026-04-06,0.5983448539880685
IN-WAY-WAYANAD__2026-04-07,Kerala,Wayanad,11.6854,76.132,157.0,871.0,33,890,0.67,0.42,23,0.67,5,1,2026-04-07,0.6527310870701751
IN-WAY-WAYANAD__2026-04-08,Kerala,Wayanad,11.6854,76.132,167.0,944.0,33,890,0.7261538461538461,0.42,23,0.67,5,1,2026-04-08,0.6825986535285081
IN-WAY-WAYANAD__2026-04-09,Kerala,Wayanad,11.6854,76.132,177.0,1017.0,33,890,0.7823076923076923,0.42,23,0.67,5,1,2026-04-09,0.7124854328608702
IN-WAY-WAYANAD__2026-04-10,Kerala,Wayanad,11.6854,76.132,187.0,1090.0,33,890,0.8384615384615385,0.42,23,0.67,5,1,2026-04-10,0.7423875648659656
IN-WJH-WESTJAINTIAHILLS__2026-04-01,Meghalaya,West Jaintia Hills,25.444,92.197,52.0,52.0,28,1380,0.04,0.51,21,0.49,4,0,2026-04-01,0.32609262705798137
IN-WJH-WESTJAINTIAHILLS__2026-04-02,Meghalaya,West Jaintia Hills,25.444,92.197,60.0,112.0,28,1380,0.08615384615384615,0.51,21,0.49,4,0,2026-04-02,0.3319407789061332
IN-WJH-WESTJAINTIAHILLS__2026-04-03,Meghalaya,West Jaintia Hills,25.444,92.197,72.0,184.0,28,1380,0.14153846153846153,0.51,21,0.49,4,1,2026-04-03,0.3580860597122836
